,bb_width,d_to_ubb,d_to_lbb,MACD,MACD_Oscillator,RSI,d_to_sup2,d_to_res2,fast_k,slow_k,Momentum,ten_to_sen,cloud_thickness,d_to_cloud,volume,return_next_tick,close
7600,625.6871777847264,129.8435888923632,495.8435888923632,88.74769596635088,34.86426080749721,64.20187642437395,133.33333333333212,146.66666666667152,74.35897435897436,86.3794871794872,0.012574576705977437,40.0,195.0,800.0,37101.83161967,0.0532197977647586,18790.0
7601,586.6060574750518,141.3030287375259,445.3030287375259,96.44704629967964,34.050888912660774,64.58555764059918,133.33333333333212,166.66666666667152,70.58823529411765,81.29713423831075,0.00675332163885306,70.0,200.0,815.0,84476.46832059,0.7446808510638281,18800.0
7602,578.36551303343,51.18275651671502,527.182756516715,112.54828036368417,40.12169838133224,69.51218090214871,240.0,180.0,85.0,78.29713423831075,0.017077957229751806,115.0,227.5,982.5,138679.9142748,0.10559662090812161,18940.0
7603,637.3417014790393,97.67085073951966,539.6708507395197,125.47604744672572,42.439572371499025,70.15101077728613,126.66666666666788,133.33333333332848,77.41935483870968,73.78100520605268,0.016200684683133803,115.0,235.0,1010.0,173992.3377473,-0.2637130801687815,18960.0
7604,609.626479448023,169.8132397240115,439.8132397240115,130.1861094354681,37.71970748819311,66.404874996307,333.3333333333321,266.6666666666715,62.5,73.97331289836038,0.00910494022345796,115.0,205.0,915.0,291630.95751182,0.5288207297726055,18910.0
7605,567.5835719176976,96.79178595884878,470.7917859588488,140.3699345328023,38.32282606842183,69.87031834534959,333.3333333333321,306.6666666666715,68.18181818181817,72.73788166292911,0.010688804460060175,145.0,142.5,902.5,416285.39486777,-0.10520778537611575,19010.0
7606,496.7628542202656,121.38142711013279,375.3814271101328,145.1536159106763,34.48520595703667,68.35170718402208,233.33333333333212,286.6666666666715,62.22222222222222,71.06467904855003,0.008728262416365507,165.0,112.5,817.5,170919.02983288,-1.1058451816745696,18990.0
7607,386.6436774771646,292.3218387385823,94.3218387385823,130.49520541288075,15.861436367392898,54.86706125767507,153.33333333333212,306.6666666666715,15.555555555555555,57.175790159661155,-0.0010581566424552546,220.0,90.0,555.0,112872.49055472,-0.42598509052182987,18780.0
7608,448.5235036573504,386.2617518286752,62.26175182867519,111.14180453383597,-2.7935716093215177,50.758810071225206,120.0,180.0,6.122448979591836,42.91640898783758,-0.010771649766679091,200.0,92.5,432.5,134479.63229417,0.4812834224598994,18700.0
7609,428.3508427027773,291.17542135138865,137.17542135138865,101.89179752564814,-9.634862894007483,54.854239692392184,200.0,140.0,26.0,35.61640898783757,-0.0061298092989501615,195.0,92.5,522.5,69634.27629829,1.011176157530591,18790.0
7610,435.00191570428433,123.50095785214216,311.50095785214216,108.64017610868541,-2.3091874487761714,62.03332713287424,420.0,360.0,64.0,34.780045351473944,0.007601208918152435,195.0,92.5,712.5,160321.4758589,0.6849315068493178,18980.0
7611,498.1922877316392,56.09614386581961,442.0961438658196,123.05967299159238,9.688247547304627,66.01539725952861,320.0,340.0,71.42857142857143,36.62131519274378,0.01648945630432359,170.0,75.0,825.0,227963.44244427,0.6279434850863463,19110.0
7612,637.5508694299133,34.775434714956646,602.7754347149566,142.5272597461044,23.324667441453315,69.2241683647139,186.66666666666788,113.33333333332848,90.47619047619048,51.60544217687077,0.020183166905861548,165.0,75.0,945.0,122099.7796359,-0.9880395215808635,19230.0
7613,648.6087675425442,238.30438377127211,410.3043837712721,140.99870509797256,17.436890234657184,59.62484080714857,200.0,380.0,57.57575757575758,61.896103896103924,0.008287157291601788,160.0,75.0,755.0,185296.06469051,0.31512605042016695,19040.0
7614,669.8722929697906,207.9361464848953,461.9361464848953,142.98062148364625,15.535045296264684,61.44314683596362,166.66666666666788,153.33333333332848,62.06896551724138,69.1098969995522,0.007845015115209386,160.0,110.0,850.0,90226.45642306,0.2617801047120505,19100.0
